"ValueID","PerfID","Perf_Value","Report_info_ID","ReportNo","ActiveStatus","CreatedDate"
"47910","17","1,121.2,120.5,120.6,120.9,121.4,121.7,121.02,0.02,± 3 ºC,Pass","15200","BMT/9637","True","9/5/2016 1:43:16 PM"
"47911","17",",,,,,,,,,,","15200","BMT/9637","True","9/5/2016 1:43:16 PM"
"47912","17",",,,,,,,,,,","15200","BMT/9637","True","9/5/2016 1:43:16 PM"
"47913","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","15201","BMT/9638","True","9/5/2016 1:44:36 PM"
"47914","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","15201","BMT/9638","True","9/5/2016 1:44:36 PM"
"47915","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","15201","BMT/9638","True","9/5/2016 1:44:36 PM"
"47916","2","1,95,75,95,75,0,0,±2,±2,Pass","15201","BMT/9638","True","9/5/2016 1:44:52 PM"
"47917","2","2,90,65,90,65,0,0,±2,±2,Pass","15201","BMT/9638","True","9/5/2016 1:44:52 PM"
"47918","2","3,80,60,80,60,0,0,±2,±2,Pass","15201","BMT/9638","True","9/5/2016 1:44:52 PM"
"47919","3","1,120,80,90,121,82,88,1,2,-2,±5,±5,±5,Pass","15201","BMT/9638","True","9/5/2016 1:44:57 PM"
"47920","3","2,150,100,115,148,98,112,-2,-2,-3,±5,±5,±5,Pass","15201","BMT/9638","True","9/5/2016 1:44:57 PM"
"47921","14","1,1.4 kg/cm2,1.4 kg/cm2,1.4 kg/cm2,±5%,PASS","15202","BMT/9639","True","9/5/2016 1:46:23 PM"
"47922","17","1,121.2,120.5,120.6,120.9,121.4,121.7,121.02,0.02,± 3 ºC,Pass","15202","BMT/9639","True","9/5/2016 1:46:48 PM"
"47923","17",",,,,,,,,,,","15202","BMT/9639","True","9/5/2016 1:46:48 PM"
"47924","17",",,,,,,,,,,","15202","BMT/9639","True","9/5/2016 1:46:48 PM"
"47925","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","15203","BMT/9640","True","9/5/2016 1:49:49 PM"
"47926","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","15203","BMT/9640","True","9/5/2016 1:49:49 PM"
"47927","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","15203","BMT/9640","True","9/5/2016 1:49:49 PM"
"47928","2","1,95,75,95,75,0,0,±2,±2,Pass","15203","BMT/9640","True","9/5/2016 1:50:06 PM"
"47929","2","2,90,65,90,65,0,0,±2,±2,Pass","15203","BMT/9640","True","9/5/2016 1:50:06 PM"
"47930","2","3,80,60,80,60,0,0,±2,±2,Pass","15203","BMT/9640","True","9/5/2016 1:50:06 PM"
"47931","3","1,120,80,90,120,82,88,0,2,-2,±5,±5,±5,Pass","15203","BMT/9640","True","9/5/2016 1:50:27 PM"
"47932","3","2,150,100,115,150,98,114,0,-2,-1,±5,±5,±5,Pass","15203","BMT/9640","True","9/5/2016 1:50:27 PM"
"47933","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","15204","BMT/9641","True","9/5/2016 1:52:56 PM"
"47934","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","15204","BMT/9641","True","9/5/2016 1:52:56 PM"
"47935","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","15204","BMT/9641","True","9/5/2016 1:52:56 PM"
"47936","2","1,95,75,95,75,0,0,±2,±2,Pass","15204","BMT/9641","True","9/5/2016 1:53:19 PM"
"47937","2","2,90,65,90,65,0,0,±2,±2,Pass","15204","BMT/9641","True","9/5/2016 1:53:19 PM"
"47938","2","3,80,60,80,60,0,0,±2,±2,Pass","15204","BMT/9641","True","9/5/2016 1:53:19 PM"
"47939","3","1,120,80,90,121,82,88,1,2,-2,±5,±5,±5,Pass","15204","BMT/9641","True","9/5/2016 1:53:25 PM"
"47940","3","2,150,100,115,148,98,112,-2,-2,-3,±5,±5,±5,Pass","15204","BMT/9641","True","9/5/2016 1:53:25 PM"
"47941","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","15205","BMT/9642","True","9/5/2016 1:55:13 PM"
"47942","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","15205","BMT/9642","True","9/5/2016 1:55:13 PM"
"47943","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","15205","BMT/9642","True","9/5/2016 1:55:13 PM"
"47944","2","1,95,75,95,75,0,0,±2,±2,Pass","15205","BMT/9642","True","9/5/2016 1:55:30 PM"
"47945","2","2,90,65,90,65,0,0,±2,±2,Pass","15205","BMT/9642","True","9/5/2016 1:55:30 PM"
"47946","2","3,80,60,80,60,0,0,±2,±2,Pass","15205","BMT/9642","True","9/5/2016 1:55:30 PM"
"47947","3","1,120,80,90,120,82,88,0,2,-2,±5,±5,±5,Pass","15205","BMT/9642","True","9/5/2016 1:55:52 PM"
"47948","3","2,150,100,115,150,98,114,0,-2,-1,±5,±5,±5,Pass","15205","BMT/9642","True","9/5/2016 1:55:52 PM"
"47949","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","15206","BMT/9643","True","9/5/2016 1:57:32 PM"
"47950","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","15206","BMT/9643","True","9/5/2016 1:57:32 PM"
"47951","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","15206","BMT/9643","True","9/5/2016 1:57:32 PM"
"47952","9","1,50,48,-2,+/- 5 %,Pass","15206","BMT/9643","True","9/5/2016 1:57:46 PM"
"47953","9","2,100,98,-2,+/- 5 %,Pass","15206","BMT/9643","True","9/5/2016 1:57:46 PM"
"47954","9","3,150,148,-2,+/- 5 %,Pass","15206","BMT/9643","True","9/5/2016 1:57:46 PM"
"47955","9","4,200,198,-2,+/- 5 %,Pass","15206","BMT/9643","True","9/5/2016 1:57:46 PM"
"47956","15","50,27.3,* Normal Sync time should be within 20 to 30 milli second","15206","BMT/9643","True","9/5/2016 1:57:54 PM"
"47957","15","100,22,^ Normal Sync time should be within 50 to 60 milli second","15206","BMT/9643","True","9/5/2016 1:57:54 PM"
"47958","15",",,","15206","BMT/9643","True","9/5/2016 1:57:54 PM"
"47959","4","1,20,20.46,20.58,20.47,20.61,19.68,20.09,0.09,1,Pass","15209","BMT/9646","True","9/5/2016 2:13:20 PM"
"47960","4","2,30,30.56,30.47,30.54,30.87,30.65,30.54,0.54,1.5,Pass","15209","BMT/9646","True","9/5/2016 2:13:20 PM"
"47961","4","3,50,50.21,50.41,50.61,50.22,50.31,50.33,0.33,2.5,Pass","15209","BMT/9646","True","9/5/2016 2:13:20 PM"
"47962","4","1,20,20.14,20.47,20.71,19.58,20.87,20.64,0.64,1,Pass","15210","BMT/9647","True","9/5/2016 2:15:20 PM"
"47963","4","2,30,30.41,30.24,30.41,30.41,32.16,30.74,0.74,1.5,Pass","15210","BMT/9647","True","9/5/2016 2:15:20 PM"
"47964","4","3,50,50.64,50.47,49.67,50.24,50.63,50.36,0.36,2.5,Pass","15210","BMT/9647","True","9/5/2016 2:15:20 PM"
"47965","8","Coagulation,100,100,98,-2,15,Pass","15211","BMT/9648","True","9/5/2016 2:17:18 PM"
"47966","8","Coagulation,75,100,72.6,-2.4,11.25,Pass","15211","BMT/9648","True","9/5/2016 2:17:18 PM"
"47967","8","Coagulation,50,100,48.4,-2,7.5,Pass","15211","BMT/9648","True","9/5/2016 2:17:19 PM"
"47968","8",",,,,,,","15211","BMT/9648","True","9/5/2016 2:17:19 PM"
"47969","10","Cut,400,500,396,-4,60,Pass","15211","BMT/9648","True","9/5/2016 2:17:55 PM"
"47970","10","Cut,300,500,296.4,-3.6,45,Pass","15211","BMT/9648","True","9/5/2016 2:17:55 PM"
"47971","10","Cut,200,500,191.3,-8.7,30,Pass","15211","BMT/9648","True","9/5/2016 2:17:55 PM"
"47972","10","Cut,100,500,95.3,-4.7,15,Pass","15211","BMT/9648","True","9/5/2016 2:17:55 PM"
"47973","10","Cut,50,500,46.4,-3.6,7.5,Pass","15211","BMT/9648","True","9/5/2016 2:17:55 PM"
"47974","10","Coagulation,100,500,94.3,-5.7,15,Pass","15211","BMT/9648","True","9/5/2016 2:17:55 PM"
"47975","10","Coagulation,80,500,76.3,-3.7,12,Pass","15211","BMT/9648","True","9/5/2016 2:17:55 PM"
"47976","10","Coagulation,50,500,46,-4,7.5,Pass","15211","BMT/9648","True","9/5/2016 2:17:55 PM"
"47977","10","Coagulation,20,500,19.3,-0.7,3,Pass","15211","BMT/9648","True","9/5/2016 2:17:55 PM"
"47978","4","1,20,19.45,20.14,21.61,20.64,20.13,20.53,0.53,1,Pass","15212","BMT/9649","True","9/5/2016 2:26:05 PM"
"47979","4","2,30,29.47,29.69,30.74,29.44,29.87,30.21,0.21,1.5,Pass","15212","BMT/9649","True","9/5/2016 2:26:05 PM"
"47980","4","3,50,50.51,50.61,50.17,50.48,50.71,50.46,0.46,2.5,Pass","15212","BMT/9649","True","9/5/2016 2:26:05 PM"
"47981","18","1,36.2,36.2,36.1,36.3,36.2,36.2,36.2,0,± 0.3 ºC,Pass","15214","BMT/9651","True","9/5/2016 2:31:19 PM"
"47982","18",",,,,,,,,,,","15214","BMT/9651","True","9/5/2016 2:31:19 PM"
"47983","18",",,,,,,,,,,","15214","BMT/9651","True","9/5/2016 2:31:19 PM"
"47984","28","1,-40.0,-40.0,-39,-39.5,-40,-39,-40,-39.5,+0.5,± 5 ºC,Pass","15221","BMT/9659","True","9/5/2016 3:13:03 PM"
"47985","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","15222","BMT/9660","True","9/5/2016 3:14:31 PM"
"47986","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","15222","BMT/9660","True","9/5/2016 3:14:31 PM"
"47987","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","15222","BMT/9660","True","9/5/2016 3:14:31 PM"
"47988","2","1,95,75,95,75,0,0,±2,±2,Pass","15222","BMT/9660","True","9/5/2016 3:14:47 PM"
"47989","2","2,90,65,90,65,0,0,±2,±2,Pass","15222","BMT/9660","True","9/5/2016 3:14:47 PM"
"47990","2","3,80,60,80,60,0,0,±2,±2,Pass","15222","BMT/9660","True","9/5/2016 3:14:47 PM"
"47991","3","1,120,80,90,120,82,88,0,2,-2,±5,±5,±5,Pass","15222","BMT/9660","True","9/5/2016 3:15:08 PM"
"47992","3","2,150,100,115,150,98,114,0,-2,-1,±5,±5,±5,Pass","15222","BMT/9660","True","9/5/2016 3:15:08 PM"
"47993","7","1,8,8.2,0.2,+/- 5%,Pass","15223","BMT/9661","True","9/5/2016 3:17:02 PM"
"47994","7","2,6,6.2,0.2,+/- 5%,Pass","15223","BMT/9661","True","9/5/2016 3:17:02 PM"
"47995","7","3,5,5.2,0.2,+/- 5%,Pass","15223","BMT/9661","True","9/5/2016 3:17:02 PM"
"47996","29","1,20018,24992,27735,20000 – 160000,Pass","15225","BMT/9663","True","9/5/2016 3:19:37 PM"
"47997","8","Coagulation,100,100,98,-2,15,Pass","15226","BMT/9664","True","9/5/2016 3:21:11 PM"
"47998","8","Coagulation,75,100,72.6,-2.4,11.25,Pass","15226","BMT/9664","True","9/5/2016 3:21:11 PM"
"47999","8","Coagulation,50,100,48.4,-2,7.5,Pass","15226","BMT/9664","True","9/5/2016 3:21:11 PM"
"48000","8",",,,,,,","15226","BMT/9664","True","9/5/2016 3:21:11 PM"
"48001","10","Cut,400,500,392.7,-7.3,60,Pass","15226","BMT/9664","True","9/5/2016 3:22:10 PM"
"48002","10","Cut,300,500,292.9,-7.1,45,Pass","15226","BMT/9664","True","9/5/2016 3:22:10 PM"
"48003","10","Cut,200,500,195.1,-4.9,30,Pass","15226","BMT/9664","True","9/5/2016 3:22:10 PM"
"48004","10","Cut,100,500,95.6,-4.4,15,Pass","15226","BMT/9664","True","9/5/2016 3:22:10 PM"
"48005","10","Cut,50,500,48.1,-1.9,7.5,Pass","15226","BMT/9664","True","9/5/2016 3:22:10 PM"
"48006","10","Coagulation,100,500,94.9,-5.1,15,Pass","15226","BMT/9664","True","9/5/2016 3:22:10 PM"
"48007","10","Coagulation,80,500,77.5,-2.5,12,Pass","15226","BMT/9664","True","9/5/2016 3:22:10 PM"
"48008","10","Coagulation,50,500,49.4,-0.6,7.5,Pass","15226","BMT/9664","True","9/5/2016 3:22:10 PM"
"48009","10","Coagulation,20,500,19.1,-0.9,3,Pass","15226","BMT/9664","True","9/5/2016 3:22:10 PM"
"48010","4","1,20,20.46,20.58,20.47,20.61,19.68,20.09,0.09,1,Pass","15227","BMT/9665","True","9/5/2016 3:23:42 PM"
"48011","4","2,30,30.56,30.47,30.54,30.87,30.65,30.54,0.54,1.5,Pass","15227","BMT/9665","True","9/5/2016 3:23:42 PM"
"48012","4","3,50,50.21,50.41,50.61,50.22,50.31,50.33,0.33,2.5,Pass","15227","BMT/9665","True","9/5/2016 3:23:42 PM"
"48013","4","1,20,19.62,20.56,20.87,20.69,21.74,20.7,0.7,1,Pass","15228","BMT/9666","True","9/5/2016 3:26:55 PM"
"48014","4","2,30,30.54,30.14,31.47,29.97,29.85,30.72,0.72,1.5,Pass","15228","BMT/9666","True","9/5/2016 3:26:55 PM"
"48015","4","3,50,49.35,49.67,50.16,50.43,50.39,49.95,-0.05,2.5,Pass","15228","BMT/9666","True","9/5/2016 3:26:55 PM"
"48016","1","1,Heart Rate,60,61,1,+/- 2 BPM,Pass","15229","BMT/9667","True","9/5/2016 3:29:38 PM"
"48017","1","2,Heart Rate,120,121,1,+/- 2 BPM,Pass","15229","BMT/9667","True","9/5/2016 3:29:38 PM"
"48018","1","3,Heart Rate,40,41,1,+/- 2 BPM,Pass","15229","BMT/9667","True","9/5/2016 3:29:38 PM"
"48019","9","1,50,48,-2,+/- 5 %,Pass","15229","BMT/9667","True","9/5/2016 3:29:51 PM"
"48020","9","2,100,98,-2,+/- 5 %,Pass","15229","BMT/9667","True","9/5/2016 3:29:51 PM"
"48021","9","3,150,149.1,-0.9,+/- 5 %,Pass","15229","BMT/9667","True","9/5/2016 3:29:51 PM"
"48022","9","4,200,199.1,-0.9,+/- 5 %,Pass","15229","BMT/9667","True","9/5/2016 3:29:51 PM"
"48023","15","50,27.3,* Normal Sync time should be within 20 to 30 milli second","15229","BMT/9667","True","9/5/2016 3:29:58 PM"
"48024","15","100,24,^ Normal Sync time should be within 50 to 60 milli second","15229","BMT/9667","True","9/5/2016 3:29:58 PM"
"48025","15",",,","15229","BMT/9667","True","9/5/2016 3:29:58 PM"
"48026","19","1,35.0,35,35,0,0,± 0.5ºC,Pass","15230","BMT/9668","True","9/5/2016 3:31:29 PM"
"48027","19","2,36.0,36,36,0,0,± 0.5ºC,Pass","15230","BMT/9668","True","9/5/2016 3:31:29 PM"
"48028","8","Coagulation,100,100,96.5,-3.5,15,Pass","15232","BMT/9670","True","9/5/2016 3:34:14 PM"
"48029","8","Coagulation,75,100,70.8,-4.2,11.25,Pass","15232","BMT/9670","True","9/5/2016 3:34:14 PM"
"48030","8","Coagulation,50,100,48,-2,7.5,Pass","15232","BMT/9670","True","9/5/2016 3:34:14 PM"
"48031","8",",,,,,,","15232","BMT/9670","True","9/5/2016 3:34:14 PM"
"48032","10","Cut,400,500,395.6,-4.4,60,Pass","15232","BMT/9670","True","9/5/2016 3:34:44 PM"
"48033","10","Cut,300,500,296,-4,45,Pass","15232","BMT/9670","True","9/5/2016 3:34:44 PM"
"48034","10","Cut,200,500,195.6,-4.4,30,Pass","15232","BMT/9670","True","9/5/2016 3:34:44 PM"
"48035","10","Cut,100,500,96,-4,15,Pass","15232","BMT/9670","True","9/5/2016 3:34:44 PM"
"48036","10","Cut,50,500,48,-2,7.5,Pass","15232","BMT/9670","True","9/5/2016 3:34:44 PM"
"48037","10","Coagulation,100,500,95,-5,15,Pass","15232","BMT/9670","True","9/5/2016 3:34:44 PM"
"48038","10","Coagulation,80,500,74,-6,12,Pass","15232","BMT/9670","True","9/5/2016 3:34:44 PM"
"48039","10","Coagulation,50,500,45.5,-4.5,7.5,Pass","15232","BMT/9670","True","9/5/2016 3:34:44 PM"
"48040","10","Coagulation,20,500,19.3,-0.7,3,Pass","15232","BMT/9670","True","9/5/2016 3:34:44 PM"
"48041","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","15245","BMT/9683","True","9/5/2016 4:08:46 PM"
"48042","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","15245","BMT/9683","True","9/5/2016 4:08:46 PM"
"48043","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","15245","BMT/9683","True","9/5/2016 4:08:46 PM"
"48044","2","1,95,75,95,75,0,0,±2,±2,Pass","15245","BMT/9683","True","9/5/2016 4:09:03 PM"
"48045","2","2,90,65,90,65,0,0,±2,±2,Pass","15245","BMT/9683","True","9/5/2016 4:09:03 PM"
"48046","2","3,80,60,80,60,0,0,±2,±2,Pass","15245","BMT/9683","True","9/5/2016 4:09:03 PM"
"48047","3","1,120,80,90,120,82,90,0,2,0,±5,±5,±5,Pass","15245","BMT/9683","True","9/5/2016 4:09:26 PM"
"48048","3","2,150,100,115,150,100,115,0,0,0,±5,±5,±5,Pass","15245","BMT/9683","True","9/5/2016 4:09:26 PM"
"48049","7","1,8,8.2,0.2,+/- 5%,Pass","15246","BMT/9684","True","9/5/2016 4:10:46 PM"
"48050","7","2,6,6.2,0.2,+/- 5%,Pass","15246","BMT/9684","True","9/5/2016 4:10:46 PM"
"48051","7","3,5,5.2,0.2,+/- 5%,Pass","15246","BMT/9684","True","9/5/2016 4:10:46 PM"
"48052","39","1,400,408,8,+/- 10%,Pass","15246","BMT/9684","True","9/5/2016 4:10:51 PM"
"48053","39","2,250,256,6,+/- 10%,Pass","15246","BMT/9684","True","9/5/2016 4:10:51 PM"
"48054","40","1,5,5,0,+/- 5%,Pass","15246","BMT/9684","True","9/5/2016 4:10:55 PM"
"48055","40","2,2,2.1,0.1,+/- 5%,Pass","15246","BMT/9684","True","9/5/2016 4:10:55 PM"
"48056","29","1,20012,24987,27724,20000 – 160000,Pass","15248","BMT/9686","True","9/5/2016 4:13:30 PM"
"48057","8","Coagulation,100,100,98,-2,15,Pass","15249","BMT/9687","True","9/5/2016 4:14:45 PM"
"48058","8","Coagulation,75,100,72.6,-2.4,11.25,Pass","15249","BMT/9687","True","9/5/2016 4:14:45 PM"
"48059","8","Coagulation,50,100,48.4,-2,7.5,Pass","15249","BMT/9687","True","9/5/2016 4:14:45 PM"
"48060","8",",,,,,,","15249","BMT/9687","True","9/5/2016 4:14:45 PM"
"48061","10","Cut,400,500,395.6,-4.4,60,Pass","15249","BMT/9687","True","9/5/2016 4:15:07 PM"
"48062","10","Cut,300,500,296,-4,45,Pass","15249","BMT/9687","True","9/5/2016 4:15:07 PM"
"48063","10","Cut,200,500,195.6,-4.4,30,Pass","15249","BMT/9687","True","9/5/2016 4:15:07 PM"
"48064","10","Cut,100,500,96,-4,15,Pass","15249","BMT/9687","True","9/5/2016 4:15:07 PM"
"48065","10","Cut,50,500,48,-2,7.5,Pass","15249","BMT/9687","True","9/5/2016 4:15:07 PM"
"48066","10","Coagulation,100,500,95,-5,15,Pass","15249","BMT/9687","True","9/5/2016 4:15:07 PM"
"48067","10","Coagulation,80,500,74,-6,12,Pass","15249","BMT/9687","True","9/5/2016 4:15:07 PM"
"48068","10","Coagulation,50,500,45.5,-4.5,7.5,Pass","15249","BMT/9687","True","9/5/2016 4:15:07 PM"
"48069","10","Coagulation,20,500,19.3,-0.7,3,Pass","15249","BMT/9687","True","9/5/2016 4:15:07 PM"
"48070","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","15254","BMT/9697","True","9/5/2016 4:24:26 PM"
"48071","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","15254","BMT/9697","True","9/5/2016 4:24:26 PM"
"48072","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","15254","BMT/9697","True","9/5/2016 4:24:26 PM"
"48073","2","1,95,75,95,75,0,0,±2,±2,Pass","15254","BMT/9697","True","9/5/2016 4:24:47 PM"
"48074","2","2,90,65,90,65,0,0,±2,±2,Pass","15254","BMT/9697","True","9/5/2016 4:24:47 PM"
"48075","2","3,80,60,80,60,0,0,±2,±2,Pass","15254","BMT/9697","True","9/5/2016 4:24:47 PM"
"48076","3","1,120,80,90,121,82,88,1,2,-2,±5,±5,±5,Pass","15254","BMT/9697","True","9/5/2016 4:24:52 PM"
"48077","3","2,150,100,115,148,98,112,-2,-2,-3,±5,±5,±5,Pass","15254","BMT/9697","True","9/5/2016 4:24:52 PM"
"48078","6","1,2140,2139,2138,2141,2144,2142,2140.8,0.8,+/-5%,Pass","12707","BMT/9730","True","9/12/2016 2:56:19 PM"
"48079","6","2,3020,3015,3016,3012,3011,3010,3012.8,-7.2,+/-5%,Pass","12707","BMT/9730","True","9/12/2016 2:56:19 PM"
"48080","6","1,2140,2139,2138,2141,2144,2142,2140.8,0.8,+/-5%,Pass","12708","BMT/9731","True","9/12/2016 2:59:59 PM"
"48081","6","2,3020,3014,3016,3012,3011,3010,3012.7,-7.2,+/-5%,Pass","12708","BMT/9731","True","9/12/2016 2:59:59 PM"
"48082","14","1,1.4 kg/cm2,1.4 kg/cm2,1.4 kg/cm2,±5%,PASS","12719","BMT/9739","True","9/12/2016 4:19:30 PM"
"48083","17","1,121.1,120.5,120.6,120.9,121.4,121.7,121.02,0.02,± 3 ºC,Pass","12719","BMT/9739","True","9/12/2016 4:20:08 PM"
"48084","17",",,,,,,,,,,","12719","BMT/9739","True","9/12/2016 4:20:08 PM"
"48085","17",",,,,,,,,,,","12719","BMT/9739","True","9/12/2016 4:20:08 PM"
"48086","4","1,20,20.46,20.58,20.47,20.61,19.68,20.09,0.09,1,Pass","12723","BMT/9743","True","9/12/2016 4:37:34 PM"
"48087","4","2,30,30.56,30.47,30.54,30.87,30.65,30.54,0.54,1.5,Pass","12723","BMT/9743","True","9/12/2016 4:37:34 PM"
"48088","4","3,50,50.21,50.41,50.61,50.22,50.31,50.33,0.33,2.5,Pass","12723","BMT/9743","True","9/12/2016 4:37:34 PM"
"48089","36","1,7.7,7.6,8.5,6.5,7.7,7.66,2 ºC to8 ºC,Pass","12724","BMT/9744","True","9/12/2016 4:47:23 PM"
"48090","36","1,7.7,7.6,8.5,6.5,7.7,7.66,2 ºC to8 ºC,Pass","12724","BMT/9744","True","9/12/2016 4:47:30 PM"
"48091","24","1,10,9.58,0.42,±5%,Pass","12725","BMT/9745","True","9/12/2016 4:52:36 PM"
"48092","24","2,20,19.58,0.42,±5%,Pass","12725","BMT/9745","True","9/12/2016 4:52:36 PM"
"48093","24","3,30,29.58,0.42,±5%,Pass","12725","BMT/9745","True","9/12/2016 4:52:36 PM"
"48094","24","4,40,39.58,0.42,±5%,Pass","12725","BMT/9745","True","9/12/2016 4:52:36 PM"
"48095","23","1,200,198,-2,±5%,Pass","12715","BMT/9746","True","9/12/2016 4:57:21 PM"
"48096","23","2,150,148,-2,±5%,Pass","12715","BMT/9746","True","9/12/2016 4:57:21 PM"
"48097","23","3,100,98,-2,±5%,Pass","12715","BMT/9746","True","9/12/2016 4:57:21 PM"
"48098","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","12737","BMT/9760","True","9/22/2016 10:39:33 AM"
"48099","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","12737","BMT/9760","True","9/22/2016 10:39:33 AM"
"48100","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","12737","BMT/9760","True","9/22/2016 10:39:33 AM"
"48101","2","1,95,75,95,75,0,0,±2,±2,Pass","12737","BMT/9760","True","9/22/2016 10:39:51 AM"
"48102","2","2,90,65,90,65,0,0,±2,±2,Pass","12737","BMT/9760","True","9/22/2016 10:39:51 AM"
"48103","2","3,80,60,80,60,0,0,±2,±2,Pass","12737","BMT/9760","True","9/22/2016 10:39:51 AM"
"48104","3","1,120,80,90,121,82,89,1,2,-1,±5,±5,±5,Pass","12737","BMT/9760","True","9/22/2016 10:40:29 AM"
"48105","3","2,150,100,115,148,98,114,-2,-2,-1,±5,±5,±5,Pass","12737","BMT/9760","True","9/22/2016 10:40:29 AM"
"48106","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","12737","BMT/9760","True","9/22/2016 12:38:13 PM"
"48107","41",",,","12737","BMT/9760","True","9/22/2016 12:38:13 PM"
"48108","41",",,","12737","BMT/9760","True","9/22/2016 12:38:13 PM"
"48109","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","12738","BMT/9761","True","9/22/2016 12:42:41 PM"
"48110","41",",,","12738","BMT/9761","True","9/22/2016 12:42:41 PM"
"48111","41",",,","12738","BMT/9761","True","9/22/2016 12:42:41 PM"
"48112","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15260","BMT/10060","True","9/22/2016 12:46:21 PM"
"48113","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15260","BMT/10060","True","9/22/2016 12:46:21 PM"
"48114","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15260","BMT/10060","True","9/22/2016 12:46:21 PM"
"48115","5","1,-40,-39.4,0.6,+/-10%,Pass","15261","BMT/10061","True","9/22/2016 12:58:15 PM"
"48116","5","2,-400,-399.4,0.6,+/-10%,Pass","15261","BMT/10061","True","9/22/2016 12:58:15 PM"
"48117","5","3,-200,-199.4,0.6,+/-10%,Pass","15261","BMT/10061","True","9/22/2016 12:58:15 PM"
"48118","5","1,-40,-43.5,-3.5,+/-10%,Pass","15262","BMT/10062","True","9/22/2016 1:02:45 PM"
"48119","5","2,-400,-407.3,-7.3,+/-10%,Pass","15262","BMT/10062","True","9/22/2016 1:02:45 PM"
"48120","5","3,-200,-205,-5.0,+/-10%,Pass","15262","BMT/10062","True","9/22/2016 1:02:45 PM"
"48121","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15263","BMT/10063","True","9/22/2016 1:06:16 PM"
"48122","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15263","BMT/10063","True","9/22/2016 1:06:16 PM"
"48123","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15263","BMT/10063","True","9/22/2016 1:06:16 PM"
"48124","5","1,-40,-43.5,-3.5,+/-10%,Pass","15264","BMT/10064","True","9/22/2016 1:09:18 PM"
"48125","5","2,-400,-406.3,-6.3,+/-10%,Pass","15264","BMT/10064","True","9/22/2016 1:09:18 PM"
"48126","5","3,-200,-204,-4.0,+/-10%,Pass","15264","BMT/10064","True","9/22/2016 1:09:18 PM"
"48127","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15265","BMT/10065","True","9/22/2016 1:12:52 PM"
"48128","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15265","BMT/10065","True","9/22/2016 1:12:54 PM"
"48129","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15265","BMT/10065","True","9/22/2016 1:12:54 PM"
"48130","5","1,-40,-43,-3,+/-10%,Pass","15266","BMT/10066","True","9/22/2016 1:16:16 PM"
"48131","5","2,-400,-406,-6,+/-10%,Pass","15266","BMT/10066","True","9/22/2016 1:16:16 PM"
"48132","5","3,-200,-205,-5.0,+/-10%,Pass","15266","BMT/10066","True","9/22/2016 1:16:16 PM"
"48133","5","1,-40,-43,3,+/-10%,Pass","15266","BMT/10066","True","9/22/2016 1:21:12 PM"
"48134","5","2,-400,-407,-7,+/-10%,Pass","15266","BMT/10066","True","9/22/2016 1:21:12 PM"
"48135","5","3,-200,-205,5.0,+/-10%,Pass","15266","BMT/10066","True","9/22/2016 1:21:12 PM"
"48136","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15267","BMT/10067","True","9/22/2016 2:32:11 PM"
