"Customer_ID","HospitalID","Reference_Date","Date_Receipt","Report_info_ID","HospAddress","ActiveStatus","CreatedDate"
"18088","13","01/10/2016","13/10/2016","18106","","True","12/6/2016 11:28:46 AM"
"18089","13","01/10/2016","13/10/2016","18107","","True","12/6/2016 11:30:42 AM"
"18090","13","01/10/2016","13/10/2016","18108","","True","12/6/2016 11:33:10 AM"
"18091","13","01/10/2016","13/10/2016","18109","","True","12/6/2016 11:35:35 AM"
"18092","13","01/10/2016","14/10/2016","18110","","True","12/6/2016 11:44:28 AM"
"18093","13","01/10/2016","14/10/2016","18111","","True","12/6/2016 11:48:07 AM"
"18094","13","01/10/2016","14/10/2016","18112","","True","12/6/2016 11:50:11 AM"
"18095","13","01/10/2016","14/10/2016","18113","","True","12/6/2016 11:55:09 AM"
"18096","13","01/10/2016","14/10/2016","18114","","True","12/6/2016 11:57:48 AM"
"18097","13","01/10/2016","14/10/2016","18115","","True","12/6/2016 12:01:22 PM"
"18098","13","01/10/2016","14/10/2016","18116","","True","12/6/2016 12:06:57 PM"
"18099","13","01/10/2016","13/10/2016","18117","","True","12/6/2016 12:27:27 PM"
"18100","13","01/10/2016","13/10/2016","18118","","True","12/6/2016 12:44:28 PM"
"18101","13","01/10/2016","13/10/2016","18119","","True","12/6/2016 12:55:28 PM"
"18102","13","01/10/2016","13/10/2016","18120","","True","12/6/2016 1:01:23 PM"
"18103","13","01/10/2016","13/10/2016","18121","","True","12/6/2016 1:04:29 PM"
"18104","13","01/10/2016","14/10/2016","18122","","True","12/6/2016 1:12:43 PM"
"18105","13","01/10/2016","14/10/2016","18123","","True","12/6/2016 1:17:35 PM"
"18106","3044","01/11/2016","10/11/2016","18124","","True","12/7/2016 1:47:17 PM"
"18107","3","01/11/2016","05/11/2016","18125","","True","12/10/2016 11:03:00 AM"
"18108","3","01/11/2016","05/11/2016","18126","","True","12/10/2016 11:15:26 AM"
"18109","3","01/11/2016","05/11/2016","18127","","True","12/10/2016 11:45:49 AM"
"18110","3","01/11/2016","05/11/2016","18128","","True","12/10/2016 11:48:08 AM"
"18111","3","01/11/2016","05/11/2016","18129","","True","12/10/2016 11:50:17 AM"
"18112","3","01/11/2016","05/11/2016","18130","","True","12/10/2016 11:52:29 AM"
"18113","3","01/11/2016","05/11/2016","18131","","True","12/10/2016 11:54:34 AM"
"18114","3","01/11/2016","05/11/2016","18132","","True","12/10/2016 11:57:00 AM"
"18115","3","01/11/2016","05/11/2016","18133","","True","12/10/2016 12:06:31 PM"
"18116","3","01/11/2016","05/11/2016","18134","","True","12/10/2016 12:19:29 PM"
"18117","3","01/11/2016","05/11/2016","18135","","True","12/10/2016 12:38:03 PM"
"18118","3","01/11/2016","05/11/2016","18136","","True","12/10/2016 12:46:41 PM"
"18119","3","01/11/2016","05/11/2016","18137","","True","12/10/2016 12:53:40 PM"
"18120","3","01/11/2016","05/11/2016","18138","","True","12/10/2016 12:56:43 PM"
"18121","3","01/11/2016","05/11/2016","18139","","True","12/10/2016 2:59:38 PM"
"18122","3","01/11/2016","05/11/2016","18140","","True","12/10/2016 3:05:16 PM"
"18123","3","01/11/2016","05/11/2016","18141","","True","12/10/2016 3:08:08 PM"
"18124","3","01/11/2016","05/11/2016","18142","","True","12/10/2016 3:11:49 PM"
"18125","3","01/11/2016","05/11/2016","18143","","True","12/10/2016 4:32:19 PM"
"18126","3","01/11/2016","05/11/2016","18144","","True","12/10/2016 4:35:39 PM"
"18127","3","01/11/2016","05/11/2016","18145","","True","12/12/2016 10:17:13 AM"
"18128","3","01/11/2016","05/11/2016","18146","","True","12/12/2016 10:25:10 AM"
"18129","3","01/11/2016","05/11/2016","18147","","True","12/12/2016 10:27:01 AM"
"18130","3","01/11/2016","05/11/2016","18148","","True","12/12/2016 10:56:55 AM"
"18131","3","01/11/2016","05/11/2016","18149","","True","12/12/2016 11:22:29 AM"
"18132","3","01/11/2016","05/11/2016","18150","","True","12/12/2016 11:24:54 AM"
"18133","3","01/11/2016","05/11/2016","18151","","True","12/12/2016 11:28:40 AM"
"18134","3","01/11/2016","05/11/2016","18152","","True","12/12/2016 11:32:00 AM"
"18135","3","01/11/2016","05/11/2016","18153","","True","12/12/2016 11:40:33 AM"
"18136","3","01/11/2016","05/11/2016","18154","","True","12/12/2016 11:53:06 AM"
"18137","3","01/11/2016","05/11/2016","18155","","True","12/12/2016 11:54:25 AM"
"18138","3","01/11/2016","05/11/2016","18156","","True","12/12/2016 12:01:01 PM"
"18139","3","01/11/2016","05/11/2016","18157","","True","12/12/2016 12:03:44 PM"
"18140","3","01/11/2016","05/11/2016","18158","","True","12/12/2016 12:21:54 PM"
"18141","3","01/11/2016","05/11/2016","18159","","True","12/12/2016 12:25:27 PM"
"18142","3","01/11/2016","05/11/2016","18160","","True","12/12/2016 1:55:06 PM"
"18143","3","01/11/2016","05/11/2016","18161","","True","12/12/2016 2:01:43 PM"
"18144","3","01/11/2016","05/11/2016","18162","","True","12/13/2016 12:00:03 AM"
"18145","3","01/11/2016","05/11/2016","18163","","True","12/13/2016 10:39:09 AM"
"18146","3","01/11/2016","05/11/2016","18164","","True","12/13/2016 10:42:40 AM"
"18147","3","01/11/2016","05/11/2016","18165","","True","12/13/2016 10:45:09 AM"
"18148","3","01/11/2016","05/11/2016","18166","","True","12/13/2016 11:16:08 AM"
"18149","3","01/11/2016","05/11/2016","18167","","True","12/13/2016 11:19:26 AM"
"18150","3","01/11/2016","05/11/2016","18168","","True","12/13/2016 11:31:57 AM"
"18151","3","01/11/2016","05/11/2016","18169","","True","12/13/2016 12:16:41 PM"
"18152","3","01/11/2016","05/11/2016","18170","","True","12/13/2016 12:30:06 PM"
"18153","3","01/11/2016","05/11/2016","18171","","True","12/13/2016 1:41:54 PM"
"19127","3","01/11/2016","05/11/2016","19145","","True","12/14/2016 11:13:16 AM"
"19128","3","01/11/2016","05/11/2016","19146","","True","12/14/2016 11:29:45 AM"
"19129","3","01/11/2016","05/11/2016","19147","","True","12/14/2016 11:32:43 AM"
"19130","3","01/11/2016","05/11/2016","19148","","True","12/14/2016 11:35:15 AM"
"19131","3","01/11/2016","05/11/2016","19149","","True","12/14/2016 11:38:59 AM"
"19132","3","01/11/2016","05/11/2016","19150","","True","12/14/2016 11:42:28 AM"
"19133","3","01/11/2016","05/11/2016","19151","","True","12/14/2016 11:47:05 AM"
"19134","3","01/11/2016","05/11/2016","19152","","True","12/14/2016 11:49:53 AM"
"19135","3","01/11/2016","05/11/2016","19153","","True","12/14/2016 11:52:17 AM"
"19136","3","01/11/2016","05/11/2016","19154","","True","12/14/2016 11:55:54 AM"
"19137","3","01/11/2016","05/11/2016","19155","","True","12/14/2016 11:59:05 AM"
"19138","3","01/11/2016","05/11/2016","19156","","True","12/14/2016 12:06:07 PM"
"19139","3","01/11/2016","05/11/2016","19157","","True","12/14/2016 12:11:10 PM"
"19140","3","01/11/2016","05/11/2016","19158","","True","12/14/2016 12:17:55 PM"
"19141","3","01/11/2016","05/11/2016","19159","","True","12/14/2016 12:31:08 PM"
"19142","3","01/11/2016","05/11/2016","19160","","True","12/14/2016 12:48:55 PM"
"19143","3","01/11/2016","05/11/2016","19161","","True","12/14/2016 12:51:11 PM"
"19144","3","01/11/2016","05/11/2016","19162","","True","12/14/2016 2:08:43 PM"
"19145","3","01/11/2016","05/11/2016","19163","","True","12/14/2016 2:16:10 PM"
"19146","3","01/11/2016","05/11/2016","19164","","True","12/14/2016 2:20:18 PM"
"19147","3","01/11/2016","05/11/2016","19165","","True","12/14/2016 2:26:53 PM"
"19148","3","01/11/2016","05/11/2016","19166","","True","12/14/2016 2:44:45 PM"
"19149","3","01/11/2016","05/11/2016","19167","","True","12/14/2016 2:53:57 PM"
"19150","3","01/11/2016","05/11/2016","19168","","True","12/14/2016 3:17:42 PM"
"19151","3","01/11/2016","05/11/2016","19169","","True","12/14/2016 3:21:58 PM"
"19152","3","01/11/2016","05/11/2016","19170","","True","12/14/2016 3:25:15 PM"
"19153","3","01/11/2016","05/11/2016","19171","","True","12/14/2016 3:30:35 PM"
"19154","3","01/11/2016","05/11/2016","19172","","True","12/14/2016 3:40:07 PM"
"19155","3","01/11/2016","05/11/2016","19173","","True","12/14/2016 3:44:48 PM"
"19156","3","01/11/2016","05/11/2016","19174","","True","12/14/2016 3:49:30 PM"
"19157","3","01/11/2016","05/11/2016","19175","","True","12/14/2016 3:55:36 PM"
"19158","3","01/11/2016","05/11/2016","19176","","True","12/14/2016 4:10:56 PM"
"19159","3","01/11/2016","05/11/2016","19177","","True","12/14/2016 4:15:19 PM"
"19160","3","01/11/2016","05/11/2016","19178","","True","12/14/2016 4:18:16 PM"
"19161","3","01/11/2016","05/11/2016","19179","","True","12/14/2016 4:23:38 PM"
"19162","3","01/11/2016","05/11/2016","19180","","True","12/14/2016 4:30:34 PM"
"19163","3","01/11/2016","07/11/2016","19181","","True","12/14/2016 4:34:05 PM"
"19164","3","01/11/2016","07/11/2016","19182","","True","12/14/2016 4:52:36 PM"
"19165","3","01/11/2016","07/11/2016","19183","","True","12/14/2016 4:55:07 PM"
"19166","3","01/11/2016","07/11/2016","19184","","True","12/14/2016 4:57:37 PM"
"19167","3","01/11/2016","07/11/2016","19185","","True","12/14/2016 5:07:57 PM"
"19168","3","01/11/2016","07/11/2016","19186","","True","12/15/2016 10:38:54 AM"
"19169","3","01/11/2016","07/11/2016","19187","","True","12/15/2016 10:42:29 AM"
"19170","3","01/11/2016","07/11/2016","19188","","True","12/15/2016 10:47:12 AM"
"19171","3","01/11/2016","07/11/2016","19189","","True","12/15/2016 10:52:47 AM"
"19172","3","01/11/2016","07/11/2016","19190","","True","12/15/2016 11:02:25 AM"
"19173","3","01/11/2016","07/11/2016","19191","","True","12/15/2016 11:06:26 AM"
"19174","3","01/11/2016","07/11/2016","19192","","True","12/15/2016 11:09:24 AM"
"19175","3","01/11/2016","07/11/2016","19193","","True","12/15/2016 11:12:17 AM"
"19176","3","01/11/2016","07/11/2016","19194","","True","12/15/2016 11:19:22 AM"
"19177","3","01/11/2016","07/11/2016","19195","","True","12/15/2016 11:21:51 AM"
"19178","3","01/11/2016","07/11/2016","19196","","True","12/15/2016 11:23:45 AM"
"19179","3","01/11/2016","07/11/2016","19197","","True","12/15/2016 11:31:39 AM"
"19180","3","01/11/2016","07/11/2016","19198","","True","12/15/2016 11:36:03 AM"
"19181","3","01/11/2016","07/11/2016","19199","","True","12/15/2016 11:37:46 AM"
"19182","3","01/11/2016","07/11/2016","19200","","True","12/15/2016 11:39:18 AM"
"19183","3","01/11/2016","07/11/2016","19201","","True","12/15/2016 11:43:31 AM"
"19184","3","01/11/2016","07/11/2016","19202","","True","12/15/2016 12:00:02 PM"
"19185","3","01/11/2016","07/11/2016","19203","","True","12/15/2016 12:09:38 PM"
"19186","3","01/11/2016","07/11/2016","19203","","True","12/15/2016 12:09:38 PM"
"19187","3","01/11/2016","07/11/2016","19203","","True","12/15/2016 12:09:38 PM"
"19188","3","01/11/2016","07/11/2016","19203","","True","12/15/2016 12:09:38 PM"
"19189","3","01/11/2016","07/11/2016","19203","","True","12/15/2016 12:09:38 PM"
"19190","3","01/11/2016","07/11/2016","19203","","True","12/15/2016 12:09:38 PM"
"19191","3","01/11/2016","07/11/2016","19209","","True","12/15/2016 12:13:01 PM"
"19192","3","01/11/2016","07/11/2016","19210","","True","12/15/2016 12:16:57 PM"
"19193","3","01/11/2016","07/11/2016","19211","","True","12/15/2016 12:19:12 PM"
"19194","3","01/11/2016","07/11/2016","19212","","True","12/15/2016 12:24:04 PM"
"19195","3","01/11/2016","07/11/2016","19213","","True","12/15/2016 12:28:40 PM"
"19196","3","01/11/2016","07/11/2016","19214","","True","12/15/2016 12:38:49 PM"
"19197","3","01/11/2016","07/11/2016","19215","","True","12/15/2016 12:41:29 PM"
"19198","3","01/11/2016","07/11/2016","19216","","True","12/15/2016 2:24:08 PM"
"19199","3","01/11/2016","07/11/2016","19217","","True","12/15/2016 2:31:16 PM"
"19200","3","01/11/2016","07/11/2016","19218","","True","12/15/2016 2:32:34 PM"
"19201","3","01/11/2016","07/11/2016","19219","","True","12/15/2016 2:33:57 PM"
"19202","3","01/11/2016","07/11/2016","19220","","True","12/15/2016 2:35:04 PM"
"19203","3","01/11/2016","07/11/2016","19221","","True","12/15/2016 2:37:31 PM"
"19204","3","01/11/2016","07/11/2016","19222","","True","12/15/2016 2:39:54 PM"
"19205","3","01/11/2016","07/11/2016","19223","","True","12/15/2016 2:41:30 PM"
"19206","3","01/11/2016","07/11/2016","19224","","True","12/15/2016 2:42:34 PM"
"19207","3","01/11/2016","07/11/2016","19225","","True","12/15/2016 2:43:51 PM"
"19208","3","01/11/2016","07/11/2016","19226","","True","12/15/2016 2:45:12 PM"
"19209","3","01/11/2016","07/11/2016","19227","","True","12/15/2016 2:47:05 PM"
"19210","3","01/11/2016","07/11/2016","19228","","True","12/15/2016 2:48:38 PM"
"19211","3","01/11/2016","07/11/2016","19229","","True","12/15/2016 2:51:34 PM"
"19212","3","01/11/2016","07/11/2016","19230","","True","12/15/2016 2:54:26 PM"
"19213","3","01/11/2016","07/11/2016","19231","","True","12/15/2016 2:56:31 PM"
"19214","3","01/11/2016","07/11/2016","19232","","True","12/15/2016 2:57:48 PM"
"19215","3","01/11/2016","07/11/2016","19233","","True","12/15/2016 2:59:14 PM"
"19216","3","01/11/2016","07/11/2016","19234","","True","12/15/2016 3:00:19 PM"
"19217","3","01/11/2016","07/11/2016","19235","","True","12/15/2016 3:01:33 PM"
"19218","3","01/11/2016","07/11/2016","19236","","True","12/15/2016 3:02:36 PM"
"19219","3","01/11/2016","07/11/2016","19237","","True","12/15/2016 3:03:38 PM"
"19220","3","01/11/2016","07/11/2016","19238","","True","12/15/2016 3:04:38 PM"
"19221","3","01/11/2016","07/11/2016","19239","","True","12/15/2016 3:06:22 PM"
"19222","3","01/11/2016","07/11/2016","19240","","True","12/15/2016 3:10:47 PM"
"19223","3","01/11/2016","07/11/2016","19241","","True","12/15/2016 3:12:19 PM"
"19224","3","01/11/2016","07/11/2016","19242","","True","12/15/2016 3:14:41 PM"
"19225","3","01/11/2016","07/11/2016","19243","","True","12/15/2016 3:18:14 PM"
"19226","3","01/11/2016","07/11/2016","19244","","True","12/15/2016 3:20:38 PM"
"19227","3","01/11/2016","07/11/2016","19245","","True","12/15/2016 3:22:58 PM"
"19228","3","01/11/2016","07/11/2016","19246","","True","12/15/2016 3:25:51 PM"
"19229","3","01/11/2016","07/11/2016","19247","","True","12/15/2016 3:38:57 PM"
"19230","3","01/11/2016","07/11/2016","19248","","True","12/15/2016 3:40:32 PM"
"19231","3","01/11/2016","07/11/2016","19249","","True","12/15/2016 3:45:10 PM"
"19232","3","01/11/2016","07/11/2016","19250","","True","12/15/2016 3:48:02 PM"
"19233","3","01/11/2016","07/11/2016","19251","","True","12/15/2016 3:52:25 PM"
"19234","3","01/11/2016","07/11/2016","19252","","True","12/15/2016 3:54:23 PM"
"19235","3","01/11/2016","07/11/2016","19253","","True","12/15/2016 3:56:00 PM"
"19236","3","01/11/2016","07/11/2016","19254","","True","12/15/2016 3:57:13 PM"
"19237","3","01/11/2016","07/11/2016","19255","","True","12/15/2016 3:58:58 PM"
"19238","3","01/11/2016","07/11/2016","19256","","True","12/15/2016 4:00:56 PM"
"19239","3","01/11/2016","07/11/2016","19257","","True","12/15/2016 4:05:32 PM"
"19240","3","01/11/2016","07/11/2016","19258","","True","12/15/2016 4:08:28 PM"
"19241","3","01/11/2016","07/11/2016","19259","","True","12/15/2016 4:09:40 PM"
"19242","3","01/11/2016","07/11/2016","19260","","True","12/15/2016 4:11:37 PM"
"19243","3","01/11/2016","07/11/2016","19261","","True","12/15/2016 4:12:52 PM"
"19244","3","01/11/2016","07/11/2016","19262","","True","12/15/2016 4:14:08 PM"
"19245","3","01/11/2016","07/11/2016","19263","","True","12/15/2016 4:15:06 PM"
"19246","3","01/11/2016","07/11/2016","19264","","True","12/15/2016 4:16:15 PM"
"19247","3","01/11/2016","07/11/2016","19265","","True","12/15/2016 4:17:13 PM"
"19248","3","01/11/2016","07/11/2016","19266","","True","12/15/2016 4:18:28 PM"
"19249","3","01/11/2016","07/11/2016","19267","","True","12/15/2016 4:21:07 PM"
"19250","3","01/11/2016","07/11/2016","19268","","True","12/15/2016 4:23:15 PM"
"19251","3","01/11/2016","07/11/2016","19269","","True","12/15/2016 4:24:43 PM"
"19252","3","01/11/2016","08/11/2016","19270","","True","12/15/2016 4:35:00 PM"
"19253","3","01/11/2016","08/11/2016","19271","","True","12/15/2016 4:36:27 PM"
"19254","3","01/11/2016","08/11/2016","19272","","True","12/15/2016 4:40:20 PM"
"19255","3","01/11/2016","08/11/2016","19273","","True","12/15/2016 4:43:24 PM"
"19256","3","01/11/2016","08/11/2016","19274","","True","12/15/2016 4:46:08 PM"
"19257","3","01/11/2016","08/11/2016","19275","","True","12/15/2016 4:48:39 PM"
"19258","3","01/11/2016","08/11/2016","19276","","True","12/15/2016 4:51:03 PM"
"19259","3","01/11/2016","08/11/2016","19277","","True","12/15/2016 4:54:02 PM"
"19260","3","01/11/2016","08/11/2016","19278","","True","12/15/2016 4:56:13 PM"
"19261","3","01/11/2016","08/11/2016","19279","","True","12/15/2016 4:57:40 PM"
"19262","3","01/11/2016","08/11/2016","19280","","True","12/15/2016 5:01:32 PM"
"19263","3","01/11/2016","08/11/2016","19281","","True","12/15/2016 5:04:12 PM"
"19264","3","01/11/2016","08/11/2016","19282","","True","12/15/2016 5:06:41 PM"
"19265","3","01/11/2016","08/11/2016","19283","","True","12/15/2016 5:15:34 PM"
"19266","3","01/11/2016","08/11/2016","19284","","True","12/16/2016 10:22:57 AM"
"19267","3","01/11/2016","08/11/2016","19285","","True","12/16/2016 10:35:50 AM"
"19268","3","01/11/2016","08/11/2016","19286","","True","12/16/2016 10:39:42 AM"
"19269","3","01/11/2016","08/11/2016","19287","","True","12/16/2016 10:45:31 AM"
"19270","3","01/11/2016","08/11/2016","19288","","True","12/16/2016 10:54:15 AM"
"19271","3","01/11/2016","08/11/2016","19289","","True","12/16/2016 10:55:25 AM"
"19272","3","01/11/2016","08/11/2016","19290","","True","12/16/2016 10:57:41 AM"
"19273","3","01/11/2016","08/11/2016","19291","","True","12/16/2016 10:59:13 AM"
"19274","3","01/11/2016","08/11/2016","19292","","True","12/16/2016 11:01:33 AM"
"19275","3","01/11/2016","08/11/2016","19293","","True","12/16/2016 11:02:44 AM"
"19276","3","01/11/2016","08/11/2016","19294","","True","12/16/2016 11:04:30 AM"
"19277","3","01/11/2016","08/11/2016","19295","","True","12/16/2016 11:07:39 AM"
"19278","3","01/11/2016","08/11/2016","19296","","True","12/16/2016 11:15:04 AM"
"19279","3","01/11/2016","08/11/2016","19297","","True","12/16/2016 11:21:30 AM"
"19280","3","01/11/2016","08/11/2016","19298","","True","12/16/2016 11:22:49 AM"
"19281","3","01/11/2016","08/11/2016","19299","","True","12/16/2016 11:24:18 AM"
"19282","3","01/11/2016","08/11/2016","19300","","True","12/16/2016 11:27:25 AM"
"19283","3","01/11/2016","08/11/2016","19301","","True","12/16/2016 11:29:24 AM"
"19284","3","01/11/2016","08/11/2016","19302","","True","12/16/2016 11:30:44 AM"
"19285","3","01/11/2016","08/11/2016","19303","","True","12/16/2016 11:32:00 AM"
"19286","3","01/11/2016","08/11/2016","19304","","True","12/16/2016 11:33:34 AM"
"19287","3","01/11/2016","08/11/2016","19305","","True","12/16/2016 11:34:57 AM"
"19288","3","01/11/2016","08/11/2016","19306","","True","12/16/2016 11:42:28 AM"
"19289","3","01/11/2016","08/11/2016","19307","","True","12/16/2016 11:45:04 AM"
"19290","3","01/11/2016","08/11/2016","19308","","True","12/16/2016 11:56:44 AM"
"19291","3","01/11/2016","08/11/2016","19309","","True","12/16/2016 12:44:10 PM"
"19292","3","01/11/2016","08/11/2016","19310","","True","12/16/2016 12:47:11 PM"
"19293","3","01/11/2016","08/11/2016","19311","","True","12/16/2016 12:48:34 PM"
"19294","3","01/11/2016","08/11/2016","19312","","True","12/16/2016 12:56:17 PM"
"19295","3","01/11/2016","08/11/2016","19313","","True","12/16/2016 12:58:02 PM"
"19296","3","01/11/2016","05/11/2016","19314","","True","12/16/2016 1:02:40 PM"
"19297","3","01/11/2016","05/11/2016","19315","","True","12/16/2016 1:05:00 PM"
"19298","3","01/11/2016","05/11/2016","19316","","True","12/16/2016 1:07:43 PM"
"19299","3","01/11/2016","05/11/2016","19317","","True","12/16/2016 1:09:41 PM"
"19300","3","01/11/2016","05/11/2016","19318","","True","12/16/2016 1:11:59 PM"
"19301","3","01/11/2016","05/11/2016","19319","","True","12/16/2016 1:14:34 PM"
"19302","3","01/11/2016","05/11/2016","19320","","True","12/16/2016 1:16:37 PM"
"19303","3","01/11/2016","05/11/2016","19321","","True","12/16/2016 1:19:41 PM"
"19304","3","01/11/2016","05/11/2016","19322","","True","12/16/2016 1:22:37 PM"
"19305","3","01/11/2016","05/11/2016","19323","","True","12/16/2016 1:26:05 PM"
"19306","3","01/11/2016","05/11/2016","19324","","True","12/16/2016 1:45:39 PM"
"19307","3","01/11/2016","05/11/2016","19325","","True","12/16/2016 1:48:40 PM"
"19308","3","01/11/2016","05/11/2016","19326","","True","12/16/2016 1:51:34 PM"
"19309","3","01/11/2016","05/11/2016","19327","","True","12/16/2016 1:56:43 PM"
"19310","3","01/11/2016","05/11/2016","19328","","True","12/16/2016 1:59:09 PM"
"19311","3","01/11/2016","05/11/2016","19329","","True","12/16/2016 2:01:52 PM"
"19312","3","01/11/2016","05/11/2016","19330","","True","12/16/2016 2:05:47 PM"
"19313","3","01/11/2016","05/11/2016","19331","","True","12/16/2016 2:08:08 PM"
"19314","3","01/11/2016","05/11/2016","19332","","True","12/16/2016 2:09:54 PM"
"19315","3","01/11/2016","05/11/2016","19333","","True","12/16/2016 2:36:12 PM"
"19316","3","01/11/2016","05/11/2016","19334","","True","12/16/2016 2:39:22 PM"
"19317","3","01/11/2016","07/11/2016","19335","","True","12/16/2016 2:43:40 PM"
"19318","3","01/11/2016","07/11/2016","19336","","True","12/16/2016 2:50:57 PM"
"19319","3","01/11/2016","07/11/2016","19337","","True","12/16/2016 2:53:41 PM"
"19320","3","01/11/2016","07/11/2016","19338","","True","12/16/2016 2:55:49 PM"
"19321","3","01/11/2016","07/11/2016","19339","","True","12/16/2016 2:57:48 PM"
"19322","3","01/11/2016","08/11/2016","19340","","True","12/16/2016 3:02:36 PM"
"19323","3","01/11/2016","08/11/2016","19341","","True","12/16/2016 3:06:11 PM"
"19324","3","01/11/2016","08/11/2016","19342","","True","12/16/2016 3:07:47 PM"
"19325","3","01/11/2016","08/11/2016","19343","","True","12/16/2016 3:11:00 PM"
"19326","3","01/11/2016","08/11/2016","19344","","True","12/16/2016 3:12:18 PM"
"19327","3","01/11/2016","08/11/2016","19345","","True","12/16/2016 3:13:14 PM"
"19328","3","01/11/2016","08/11/2016","19346","","True","12/16/2016 3:14:35 PM"
"19329","3","01/11/2016","08/11/2016","19347","","True","12/16/2016 3:18:06 PM"
"19330","3","01/11/2016","08/11/2016","19348","","True","12/16/2016 3:19:18 PM"
"19331","3","01/11/2016","08/11/2016","19349","","True","12/16/2016 3:22:42 PM"
"19332","3","01/11/2016","08/11/2016","19350","","True","12/16/2016 3:23:48 PM"
"19333","3","01/11/2016","08/11/2016","19351","","True","12/16/2016 3:24:49 PM"
"19334","3","01/11/2016","08/11/2016","19352","","True","12/16/2016 3:25:52 PM"
"19335","3","01/11/2016","08/11/2016","19353","","True","12/16/2016 3:27:15 PM"
"19336","3","01/11/2016","08/11/2016","19354","","True","12/16/2016 3:34:18 PM"
"19337","3","01/11/2016","08/11/2016","19355","","True","12/16/2016 3:36:31 PM"
"19338","3","01/11/2016","08/11/2016","19356","","True","12/16/2016 3:37:40 PM"
"19339","3","01/11/2016","08/11/2016","19357","","True","12/16/2016 3:40:09 PM"
"19340","3","01/11/2016","08/11/2016","19358","","True","12/16/2016 3:41:36 PM"
"19341","3","01/11/2016","08/11/2016","19359","","True","12/16/2016 3:42:40 PM"
"19342","3","01/11/2016","08/11/2016","19360","","True","12/16/2016 3:43:54 PM"
"19343","3","01/11/2016","08/11/2016","19361","","True","12/16/2016 3:54:05 PM"
"19344","3","01/11/2016","08/11/2016","19362","","True","12/16/2016 4:13:09 PM"
"19345","3","01/11/2016","08/11/2016","19363","","True","12/16/2016 4:14:46 PM"
"19346","3","01/11/2016","08/11/2016","19364","","True","12/16/2016 4:19:46 PM"
"19347","3","01/11/2016","08/11/2016","19365","","True","12/16/2016 4:21:25 PM"
"19348","3","01/11/2016","08/11/2016","19366","","True","12/16/2016 4:23:13 PM"
"19349","3","01/11/2016","08/11/2016","19367","","True","12/16/2016 4:25:43 PM"
"19350","3","01/11/2016","08/11/2016","19368","","True","12/16/2016 5:08:30 PM"
"19351","3","01/11/2016","08/11/2016","19369","","True","12/16/2016 5:10:02 PM"
"19352","3","01/11/2016","08/11/2016","19370","","True","12/16/2016 5:12:06 PM"
"19353","3","01/11/2016","08/11/2016","19371","","True","12/16/2016 5:15:21 PM"
"19354","3","01/11/2016","08/11/2016","19372","","True","12/16/2016 5:18:03 PM"
"19355","3","01/11/2016","08/11/2016","19373","","True","12/16/2016 5:21:36 PM"
"19356","3","01/11/2016","08/11/2016","19374","","True","12/16/2016 5:23:21 PM"
"19357","3","01/11/2016","08/11/2016","19375","","True","12/16/2016 5:25:32 PM"
"19358","3","01/11/2016","08/11/2016","19376","","True","12/16/2016 5:28:59 PM"
"19359","3","01/11/2016","08/11/2016","19377","","True","12/16/2016 5:31:20 PM"
"19360","3","01/11/2016","08/11/2016","19378","","True","12/16/2016 5:35:14 PM"
"19361","3","01/11/2016","08/11/2016","19379","","True","12/16/2016 5:37:17 PM"
"19362","3","01/11/2016","08/11/2016","19380","","True","12/16/2016 5:39:37 PM"
"19363","3","01/11/2016","08/11/2016","19381","","True","12/17/2016 10:14:12 AM"
"19364","3","01/11/2016","08/11/2016","19382","","True","12/17/2016 10:17:02 AM"
"19365","3","01/11/2016","08/11/2016","19383","","True","12/17/2016 10:18:13 AM"
"19366","3","01/11/2016","08/11/2016","19384","","True","12/17/2016 10:21:42 AM"
"19367","3","01/11/2016","08/11/2016","19385","","True","12/17/2016 10:38:30 AM"
"19368","3","01/11/2016","08/11/2016","19386","","True","12/17/2016 11:01:23 AM"
"19369","3","01/11/2016","08/11/2016","19387","","True","12/17/2016 11:03:24 AM"
"19370","3","01/11/2016","08/11/2016","19388","","True","12/17/2016 11:05:44 AM"
"19371","3","01/11/2016","08/11/2016","19389","","True","12/17/2016 11:07:53 AM"
"19372","3","01/11/2016","08/11/2016","19390","","True","12/17/2016 11:09:15 AM"
"19373","3","01/11/2016","08/11/2016","19391","","True","12/17/2016 11:12:43 AM"
"19374","3","01/11/2016","08/11/2016","19392","","True","12/17/2016 11:14:01 AM"
"19375","3","01/11/2016","08/11/2016","19393","","True","12/17/2016 11:15:27 AM"
"19376","3","01/11/2016","08/11/2016","19394","","True","12/17/2016 11:21:48 AM"
"19377","3","01/11/2016","07/11/2016","19395","","True","12/17/2016 12:26:03 PM"
"19378","3","01/11/2016","08/11/2016","19396","","True","12/17/2016 4:38:21 PM"
"19379","30","01/10/2016","05/10/2016","19397","","True","12/21/2016 11:14:54 AM"
"19380","30","01/10/2016","05/10/2016","19398","","True","12/21/2016 11:31:34 AM"
"19381","30","01/10/2016","05/10/2016","19399","","True","12/21/2016 11:35:23 AM"
"19382","30","01/10/2016","05/10/2016","19400","","True","12/21/2016 11:59:52 AM"
"19383","30","01/10/2016","05/10/2016","19401","","True","12/21/2016 12:00:58 PM"
"19384","30","01/10/2016","05/10/2016","19402","","True","12/21/2016 12:19:53 PM"
