"DUT_ID","Report_info_ID","Serial_No","Biomedical_ID","Location","Condition_of_item","ElectricalSafety","Performance","ActiveStatus","CreatedDate"
"16495","16517","NA","ALPHY/CB/01","PHYSIOTHERAPY","No Visible Damage","True","False","True","10/14/2016 11:10:55 AM"
"16496","16518","NA","ALPHY/US/01","PHYSIOTHERAPY","No Visible Damage","True","False","True","10/14/2016 11:14:14 AM"
"16497","16519","JT13APS00019","ALPHY/AP/01","PHYSIOTHERAPY","No Visible Damage","True","False","True","10/14/2016 11:25:11 AM"
"16498","16520","NA","ALPHY/CB/03","PHYSIOTHERAPY","No Visible Damage","True","False","True","10/14/2016 11:29:24 AM"
"16499","16521","NA","ALPHY/TN/01","PHYSIOTHERAPY","No Visible Damage","True","False","True","10/14/2016 11:33:28 AM"
"16500","16522","01040904","ALPHY/TN/02","PHYSIOTHERAPY","No Visible Damage","True","False","True","10/14/2016 11:37:47 AM"
"16501","16523","JT128LD009","ALPHY/SL/02","PHYSIOTHERAPY","No Visible Damage","True","False","True","10/14/2016 11:41:43 AM"
"16502","16524","14BLD00096","ALPHY/SL/01","PHYSIOTHERAPY","No Visible Damage","True","False","True","10/14/2016 11:44:23 AM"
"16503","16525","AMX09090071WA","300104","D OT 7","No Visible Damage","True","True","True","10/22/2016 11:57:48 AM"
"16504","16526","100000009791","820105","D OT 7","No Visible Damage","False","True","True","10/22/2016 12:02:17 PM"
"16505","16527","3090-03-2016","810102","D OT 7","No Visible Damage","True","False","True","10/22/2016 12:04:40 PM"
"16506","16528","NA","410102","D OT 7","No Visible Damage","True","False","True","10/22/2016 12:06:25 PM"
"16507","16529","1824","740107","test","No Visible Damage","False","False","True","10/22/2016 12:19:21 PM"
"16508","16530","BBR 0370","750111","D OT","No Visible Damage","True","False","True","10/22/2016 12:33:10 PM"
"16509","16531","30166","170103","D OT","No Visible Damage","True","False","True","10/22/2016 12:39:23 PM"
"16510","16532","0161B45303","170102","D OT","No Visible Damage","True","False","True","10/22/2016 12:54:57 PM"
"16511","16533","000028/09925","170105","D OT","No Visible Damage","True","False","True","10/22/2016 1:40:06 PM"
"16512","16534","BBS 1514","190101","D OT","No Visible Damage","True","False","True","10/22/2016 1:52:45 PM"
"16513","16535","AMX09090072WA","300102","D OT 4","No Visible Damage","True","True","True","10/22/2016 2:04:00 PM"
"16514","16536","15/04280","820109","D OT 4","No Visible Damage","False","True","True","10/22/2016 2:28:04 PM"
"16515","16537","00373","810104","D OT 4","No Visible Damage","True","False","True","10/22/2016 2:37:42 PM"
"16516","16538","ANCS00757","300105","D OT 5","No Visible Damage","True","True","True","10/22/2016 2:45:20 PM"
"16517","16539","13/19246","820108","D OT 5","No Visible Damage","False","True","True","10/22/2016 2:48:40 PM"
"16518","16540","1278-09-2011","810112","D OT 5","No Visible Damage","True","False","True","10/22/2016 2:53:37 PM"
"16519","16541","14060013","510102","D OT 5","No Visible Damage","True","False","True","10/22/2016 2:56:04 PM"
"16520","16542","CCU548","510101","D OT 5","No Visible Damage","True","False","True","10/22/2016 2:58:28 PM"
"16521","16543","AMX09190192WA","300103","D OT 2","No Visible Damage","True","True","True","10/22/2016 3:01:06 PM"
"16522","16544","6510060-011558","820111","D OT 2","No Visible Damage","False","True","True","10/22/2016 3:02:34 PM"
"16523","16545","1998-10-2013","1998-10-2013","810105","No Visible Damage","True","False","True","10/22/2016 3:08:09 PM"
"16524","16546","6031712058","135002","D OT 2","No Visible Damage","True","False","True","10/22/2016 3:17:27 PM"
"16525","16547","76366","410101","D OT 2","No Visible Damage","True","False","True","10/22/2016 3:21:20 PM"
"16526","16548","CE0P00015R",".","D OT 2","No Visible Damage","True","False","True","10/22/2016 3:37:36 PM"
"16527","16549","A83490","410105","D OT 2","No Visible Damage","True","False","True","10/22/2016 3:43:47 PM"
"16528","16550","402004","190110","D OT 2","No Visible Damage","True","False","True","10/24/2016 11:35:25 AM"
"16529","16551","OW702838-P","190106","D OT 2","No Visible Damage","True","False","True","10/24/2016 11:37:46 AM"
"16530","16552","TW3488","750110","D OT 2","No Visible Damage","True","False","True","10/24/2016 11:39:31 AM"
"16531","16553","KF5231B","165001","D OT 2","No Visible Damage","True","False","True","10/24/2016 12:16:28 PM"
"16532","16554","ANCS00758","300106","D OT 3","No Visible Damage","True","True","True","10/24/2016 12:18:36 PM"
"16533","16555","13/15213","820110","D OT 3","No Visible Damage","False","True","True","10/24/2016 12:20:46 PM"
"16534","16556","B710313244004-0-10","810103","D OT 3","No Visible Damage","True","False","True","10/24/2016 12:22:56 PM"
"16535","16557","1108CE128","470103","D OT 3","No Visible Damage","True","False","True","10/24/2016 12:24:19 PM"
"16536","16558","B6187","330116","D OT 3","No Visible Damage","True","False","True","10/24/2016 12:38:35 PM"
"16537","16559","FQ0000032058","110101","D OT 3","No Visible Damage","True","False","True","10/24/2016 12:57:45 PM"
"16538","16560","1991","160110","D OT 2","No Visible Damage","True","True","True","10/24/2016 1:38:45 PM"
"16539","16561","AMRH00678","300101","D OT 1","No Visible Damage","True","True","True","10/24/2016 1:41:35 PM"
"16540","16562","DE82032902","770233","D OT 1","No Visible Damage","True","True","True","10/24/2016 1:43:27 PM"
"16541","16563","6510110-Q13781","820112","D OT 1","No Visible Damage","False","True","True","10/24/2016 1:45:16 PM"
"16542","16564","3242004-M-10022","810101","D OT 1","No Visible Damage","True","False","True","10/24/2016 1:46:46 PM"
"16543","16565","IBJ53178","190104","D OT 1","No Visible Damage","True","False","True","10/24/2016 1:54:36 PM"
"16544","16566","BB13499","750108","D OT 1","No Visible Damage","True","False","True","10/24/2016 1:55:47 PM"
"16545","16567","ANCS00759","300107","D OT 6","No Visible Damage","True","True","True","10/24/2016 1:57:20 PM"
"16546","16568","C1102174","125101","D OT 6","No Visible Damage","True","False","True","10/24/2016 1:59:34 PM"
"16547","16569","0623411003","410103","D OT 6","No Visible Damage","True","False","True","10/24/2016 2:07:44 PM"
"16548","16570","11340908","166001","D OT 6","No Visible Damage","True","False","True","10/24/2016 2:11:15 PM"
"16549","16571","ANBL00995","300110","D OT 8","No Visible Damage","True","True","True","10/24/2016 2:13:54 PM"
"16550","16572","6010060-M-14657","820104","D OT 8","No Visible Damage","False","True","True","10/24/2016 2:16:02 PM"
"16551","16573","1176-05-2011","810108","D OT 8","No Visible Damage","True","False","True","10/24/2016 2:17:43 PM"
"16552","16574","904542","102001","D OT 8","No Visible Damage","True","False","True","10/24/2016 2:24:28 PM"
"16553","16575","4500528936","800101","D OT 8","No Visible Damage","True","False","True","10/24/2016 2:29:26 PM"
"16554","16576","188","135004","D OT 8","No Visible Damage","True","False","True","10/24/2016 2:30:34 PM"
"16555","16577","53223","410104","D OT 8","No Visible Damage","True","False","True","10/24/2016 3:26:22 PM"
"16556","16578","7361599","750102","D OT 8","No Visible Damage","True","False","True","10/24/2016 3:28:47 PM"
"16557","16579","NX4617SH","174001","D OT 4","No Visible Damage","True","False","True","10/24/2016 3:29:59 PM"
"16558","16580","1021266","330114","D OT 4","No Visible Damage","True","False","True","10/24/2016 3:41:23 PM"
"16559","16581","APWT00474","300113","F OT 2","No Visible Damage","True","True","True","10/24/2016 3:55:14 PM"
"16560","16582","NA","820102","F OT 2","No Visible Damage","False","True","True","10/24/2016 4:13:59 PM"
"16561","16583","3714A11270","350106","F OT 2","No Visible Damage","True","True","True","10/24/2016 4:18:22 PM"
"16562","16584","DTN131K0868","300112","F OT 2","No Visible Damage","True","True","True","10/24/2016 4:31:37 PM"
"16563","16585","00590","810110","F OT 2","No Visible Damage","True","False","True","10/24/2016 4:36:29 PM"
"16564","16586","NX3640UI","106002","D OT","No Visible Damage","True","False","True","10/24/2016 4:42:36 PM"
"16565","16587","09393","106001","D OT","No Visible Damage","True","False","True","10/24/2016 4:45:45 PM"
"16566","16588","ANBN01637","300108","F OT 3","No Visible Damage","True","True","True","10/24/2016 4:56:32 PM"
"16567","16589","6511060O1157","820103","F OT 3","No Visible Damage","False","True","True","10/24/2016 5:03:55 PM"
"16568","16590","2376-06-2014","810109","F OT 3","No Visible Damage","True","False","True","10/24/2016 5:14:50 PM"
"16569","16591","6628140886","135007","F OT 3","No Visible Damage","True","False","True","10/24/2016 5:16:33 PM"
"16570","16592","68600","162001","F OT 3","No Visible Damage","False","True","True","10/24/2016 5:23:58 PM"
"16571","16593","0503024601X","940101","F OT 3","No Visible Damage","True","False","True","10/24/2016 5:32:03 PM"
"16572","16594","0601314301X","161001","F OT 3","No Visible Damage","True","False","True","10/24/2016 5:38:30 PM"
"16573","16595","NY0668489","750101","D OT 5","No Visible Damage","True","False","True","10/24/2016 5:50:32 PM"
"16574","16596","YW709081P","190103","F OT 3","No Visible Damage","True","False","True","10/24/2016 5:51:48 PM"
"16575","16597","86908","IF015","ER","No Visible Damage","True","True","True","10/28/2016 11:30:02 AM"
"16576","16598","AX037249P","ECU001","ENT OP","No Visible Damage","True","False","True","10/28/2016 11:32:26 AM"
"16577","16599","NA","ENTMS002","ENT OP","No Visible Damage","True","False","True","10/28/2016 11:36:37 AM"
"16578","16600","39","ENTU001","ENT OP","No Visible Damage","True","False","True","10/28/2016 2:12:42 PM"
"16579","16601","1160","ENTU002","ENT OP","No Visible Damage","True","False","True","10/28/2016 2:14:47 PM"
"16580","16602","X141707007","AEDOO2","GASTRO","No Visible Damage","False","True","True","10/28/2016 2:50:53 PM"
"16581","16603","11374038","ESU010","GASTRO","No Visible Damage","False","True","True","10/28/2016 2:54:45 PM"
"16582","16604","US34482846","MPM096","GASTRO","No Visible Damage","True","True","True","10/28/2016 2:59:05 PM"
"16583","16605","NA","MPM097","GASTRO","No Visible Damage","True","True","True","10/28/2016 3:06:05 PM"
"16584","16606","US90327820","MPM098","GASTRO","No Visible Damage","True","True","True","10/28/2016 3:08:51 PM"
"16585","16607","CN32600112","DF009","ICCU","No Visible Damage","True","True","True","10/28/2016 3:11:07 PM"
"16586","16608","CN514042924","ECG002","ICCU","No Visible Damage","True","True","True","10/28/2016 3:13:11 PM"
"16587","16609","NA","PS006","2-7 WARD","No Visible Damage","False","True","True","10/28/2016 3:14:48 PM"
"16588","16610","903700G","PI001","CATHLAB","No Visible Damage","True","False","True","10/28/2016 3:17:09 PM"
"16589","16611","NA","ACL005","CSSD","No Visible Damage","False","True","True","10/28/2016 3:40:18 PM"
"16590","16612","NA","ACL006","CSSD","No Visible Damage","False","True","True","10/28/2016 3:51:57 PM"
"16591","16613","4809/2913/15","ACL007","CSSD","No Visible Damage","True","False","True","10/28/2016 4:01:36 PM"
"16592","16614","130397","ST001","CSSD","No Visible Damage","True","False","True","10/28/2016 4:22:40 PM"
"16593","16615","SA205830B5","IABP001","CTICU","No Visible Damage","True","False","True","10/28/2016 4:32:15 PM"
"16594","16616","22320674","SY022","CTICU","No Visible Damage","True","True","True","10/28/2016 4:39:19 PM"
"16595","16617","22320748","SY025","CTICU","No Visible Damage","True","True","True","10/28/2016 4:46:17 PM"
"16596","16618","22299002","SY038","CTICU","No Visible Damage","True","True","True","10/28/2016 4:57:09 PM"
"16597","16619","NA","USM002","CT SCAN","No Visible Damage","True","False","True","10/28/2016 5:06:32 PM"
"16598","16620","US11427309","HM001","ECG ROOM","No Visible Damage","False","True","True","10/28/2016 5:15:10 PM"
"16599","16621","US11427314","HM002","ECG ROOM","No Visible Damage","False","True","True","10/28/2016 5:21:31 PM"
"16600","16622","US11427315","HM003","ECG ROOM","No Visible Damage","False","True","True","10/28/2016 5:35:05 PM"
"16601","16623","US11427701","HM004","ECG ROOM","No Visible Damage","False","True","True","10/28/2016 5:36:54 PM"
"16602","16624","US11427700","HM005","ECG ROOM","No Visible Damage","False","True","True","10/28/2016 5:39:13 PM"
"16603","16625","US11427791","HM006","ECG ROOM","No Visible Damage","False","True","True","10/28/2016 5:40:51 PM"
"16604","16626","SP15020011","PW002",".","No Visible Damage","True","False","True","10/29/2016 10:22:18 AM"
"16605","16627","9219668","FW001","OT 1","No Visible Damage","False","True","True","10/29/2016 10:27:55 AM"
"16606","16628","5143","OTD001","OT 1","No Visible Damage","True","False","True","10/29/2016 10:31:34 AM"
"16607","16629","NA","NA","OT 2","No Visible Damage","True","False","True","10/29/2016 10:33:18 AM"
"16608","16630","NA","RHW010","OT 3","No Visible Damage","True","True","True","10/29/2016 10:44:39 AM"
"16609","16631","200813001","MSLEICA001","OT 4","No Visible Damage","True","False","True","10/29/2016 11:09:28 AM"
"16610","16632","ARTA4B1070","ESU 005","OT 5","No Visible Damage","True","True","True","10/29/2016 11:23:58 AM"
"16611","16633","DT4AOG004","ESU009","OT 5","No Visible Damage","True","True","True","10/29/2016 11:29:03 AM"
"16612","16634","3020-3-512","LM001","OT 5","No Visible Damage","True","False","True","10/29/2016 11:34:59 AM"
"16613","16635","03XJP6","USM001","OT 5","No Visible Damage","True","False","True","10/29/2016 11:38:30 AM"
"16614","16636","X14I707104","AED001","PICU","No Visible Damage","False","True","True","10/29/2016 11:46:52 AM"
"16615","16637","22322657","IF012","PICU","No Visible Damage","True","True","True","10/29/2016 11:56:36 AM"
"16616","16638","22322670","IF005","SDICU","No Visible Damage","True","True","True","10/29/2016 11:59:11 AM"
"16617","16639","189622","SY015","SDICU","No Visible Damage","True","True","True","10/29/2016 12:01:54 PM"
"16618","16640","A26320","RHW006","INBORN ICU","No Visible Damage","True","True","True","10/29/2016 12:08:08 PM"
"16619","16641","NA","SY078","INBORN ICU","No Visible Damage","True","True","True","10/29/2016 12:11:13 PM"
"16620","16642","US90327809","MPM078","INBORN ICU","No Visible Damage","True","True","True","10/29/2016 12:18:30 PM"
"16621","16643","NA","BCPAP001","NNICU","No Visible Damage","False","True","True","10/29/2016 12:30:35 PM"
"16622","16644","NA","BCPAP002","NNICU","No Visible Damage","False","True","True","10/29/2016 12:31:55 PM"
"16623","16645","81398","IF013","NNICU","No Visible Damage","True","True","True","10/29/2016 12:37:30 PM"
"16624","16646","NA","RHW002","NNICU","No Visible Damage","True","True","True","10/29/2016 12:39:05 PM"
"16625","16647","US34482512","MPM063","NEPHRO","No Visible Damage","True","True","True","10/29/2016 12:43:14 PM"
"16626","16648","14000828","FM001","LABOUR ROOM","No Visible Damage","True","False","True","10/29/2016 12:49:59 PM"
"16627","16649","NA","RHW010","LABOUR ROOM","No Visible Damage","True","True","True","10/29/2016 12:51:36 PM"
"16628","16650","3VSAJ199","DYS001","MDICU","No Visible Damage","True","False","True","10/29/2016 12:54:09 PM"
"16629","16651","M014E002230","MPM049","ORTHO ICU","No Visible Damage","True","True","True","10/29/2016 12:56:43 PM"
"16630","16652","M003E006077","MPM051","ORTHO ICU","No Visible Damage","True","True","True","10/29/2016 12:58:52 PM"
"16631","16653","3279","PTVENT001","NICU","No Visible Damage","False","True","True","10/29/2016 1:08:11 PM"
"16632","16654","NA","PS008","ONCOLOGY","No Visible Damage","False","True","True","10/29/2016 1:10:22 PM"
"16633","16655","10335","ARM001","OPTHALMOLOGY","No Visible Damage","True","False","True","10/29/2016 1:18:02 PM"
"16634","16656","441AT","ASN001","OPTHALMOLOGY","No Visible Damage","True","False","True","10/29/2016 1:20:37 PM"
"16635","16657","1004184","KM001","OPTHALMOLOGY","No Visible Damage","True","False","True","10/29/2016 1:25:07 PM"
"16636","16658","NA","OPMS001","OPTHALMOLOGY","No Visible Damage","True","False","True","10/29/2016 1:32:17 PM"
"16637","16659","NA","WS001","5TH FLOOR","No Visible Damage","False","True","True","10/29/2016 1:34:35 PM"
"16638","16660","11080481","SY060","6TH FLOOR","No Visible Damage","True","True","True","10/29/2016 1:38:01 PM"
"16639","16661","DNNE2M1389","DF007","NA","No Visible Damage","True","True","True","10/29/2016 1:40:50 PM"
"16640","16662","C-664","CP001","PHYSIOTHERAPY","No Visible Damage","True","False","True","10/29/2016 1:42:54 PM"
"16641","16663","794","IFT001","PHYSIOTHERAPY","No Visible Damage","True","False","True","10/29/2016 1:45:02 PM"
"16642","16664","1074011212","SD001","PHYSIOTHERAPY","No Visible Damage","True","False","True","10/29/2016 1:46:41 PM"
"16643","16665","10515851212","STM001","PHYSIOTHERAPY","No Visible Damage","True","False","True","10/29/2016 1:48:36 PM"
"16644","16666","1241741012","TENS001","PHYSIOTHERAPY","No Visible Damage","True","False","True","10/29/2016 1:50:58 PM"
"16645","16667","10330891212","TRC001","PHYSIOTHERAPY","No Visible Damage","True","False","True","10/29/2016 1:55:38 PM"
"16646","16668","NA","TI001","PHYSIOTHERAPY","No Visible Damage","True","False","True","10/29/2016 2:07:26 PM"
"16647","16669","20648","UST001","PHYSIOTHERAPY","No Visible Damage","True","False","True","10/29/2016 2:11:42 PM"
"16648","16670","1253041212","WBA001","PHYSIOTHERAPY","No Visible Damage","True","False","True","10/29/2016 2:56:05 PM"
"16649","16671","1253040508","WBA002","PHYSIOTHERAPY","No Visible Damage","True","False","True","10/29/2016 2:57:56 PM"
"16650","16672","DT4A0G010","ESU001","OT","No Visible Damage","True","True","True","10/29/2016 3:00:24 PM"
"16651","16673","NV05349","ESU002","OT","No Visible Damage","True","True","True","10/29/2016 3:08:32 PM"
"16652","16674","ZW711261-P","HDCU002","OT","No Visible Damage","True","False","True","10/29/2016 3:14:23 PM"
"16653","16675","NV0693175","LIS001","OT","No Visible Damage","True","False","True","10/29/2016 3:15:59 PM"
"16654","16676","2806","RSU001","DERMATOLOGY","No Visible Damage","True","False","True","10/29/2016 3:19:18 PM"
"16655","16677","NA","PS007","DENTAL OP","No Visible Damage","False","True","True","10/29/2016 3:52:27 PM"
"16656","16678","CN32602376","350127","F OT 1","No Visible Damage","True","True","True","10/31/2016 11:09:20 AM"
"16657","16679","ANBL00996","300111","F OT 1","No Visible Damage","True","True","True","10/31/2016 11:16:57 AM"
"16658","16680","NA","810111","F OT 1","No Visible Damage","True","False","True","10/31/2016 11:19:13 AM"
"16659","16681","661006-0-11040","820101","F OT 1","No Visible Damage","False","True","True","10/31/2016 11:24:30 AM"
"16660","16682","8003199","140101","F OT 1","No Visible Damage","True","False","True","10/31/2016 11:25:58 AM"
"16661","16683","1315","600101","F OT 1","No Visible Damage","True","False","True","10/31/2016 11:28:11 AM"
"16662","16684","97110797M","139002","F OT 1","No Visible Damage","True","False","True","10/31/2016 11:41:31 AM"
"16663","16685","181100099","171003","F OT 3","No Visible Damage","True","False","True","10/31/2016 11:44:20 AM"
"16664","16686","YW709081-P","190105","D OT 5","No Visible Damage","True","False","True","10/31/2016 11:46:51 AM"
"16665","16687","1111134893","640001","D OT 3","No Visible Damage","True","False","True","10/31/2016 11:48:22 AM"
"16666","16688","EE11374-B","470101","D OT 5","No Visible Damage","True","False","True","10/31/2016 11:51:25 AM"
"16667","16689","11380517","330117","D OT 5","No Visible Damage","True","True","True","10/31/2016 11:54:23 AM"
"16668","16690","NA","820113","SIDE OT","No Visible Damage","False","True","True","10/31/2016 12:23:47 PM"
"16669","16691","DTNN131K0868","300109","SIDE OT","No Visible Damage","True","True","True","10/31/2016 12:28:09 PM"
"16670","16692","LF0612214","750105","D OT 8","No Visible Damage","True","False","True","10/31/2016 12:57:30 PM"
"16671","16693","SA06476-C7","660101","F OT 1","No Visible Damage","True","False","True","10/31/2016 12:59:25 PM"
"16672","16694","SA4691KS","660102","F OT 1","No Visible Damage","True","False","True","10/31/2016 1:09:08 PM"
"16673","16695","10636120","163001","F OT 2","No Visible Damage","False","True","True","10/31/2016 1:11:16 PM"
"16674","16696","1889","116003","F OT 1","No Visible Damage","True","False","True","10/31/2016 1:15:02 PM"
"16675","16697","1103","600102","F OT 1","No Visible Damage","True","False","True","10/31/2016 1:19:44 PM"
"16676","16698","4239","139001","F OT 1","No Visible Damage","True","False","True","10/31/2016 1:21:57 PM"
"16677","16699","GB653449","190108","D OT 3","No Visible Damage","True","False","True","10/31/2016 1:26:14 PM"
"16678","16700","1687","116002","F OT 1","No Visible Damage","True","False","True","10/31/2016 1:27:27 PM"
"16679","16701","0210607","158001","F OT 1","No Visible Damage","True","False","True","10/31/2016 2:43:06 PM"
"16680","16702","NA","NA","F OT 1","No Visible Damage","True","False","True","10/31/2016 2:56:09 PM"
"16681","16703","9001705-10","113004","D OT","No Visible Damage","False","True","True","11/1/2016 11:12:32 AM"
"16682","16704","15/25927","820114","D OT 6","No Visible Damage","False","True","True","11/1/2016 11:19:42 AM"
"16683","16705","NA","810115","D OT 6","No Visible Damage","True","False","True","11/1/2016 11:21:05 AM"
"16684","16706","41013238","210101","BLOODBANK","No Visible Damage","True","True","True","11/10/2016 10:33:31 AM"
"16685","16707","NA","112003","BLOODBANK","No Visible Damage","True","False","True","11/10/2016 10:47:29 AM"
"16686","16708","H14CD0857","BME 358","NMICU","No Visible Damage","True","True","True","11/10/2016 1:18:36 PM"
"16687","16709","C10N1243","BME 310","NMICU","No Visible Damage","True","True","True","11/10/2016 1:22:25 PM"
"16688","16710","AGMC4E2534","BME 188","NMICU","No Visible Damage","False","True","True","11/10/2016 1:37:59 PM"
"16689","16711","AGMA3A1013","BME 180","NMICU","No Visible Damage","False","True","True","11/10/2016 1:43:09 PM"
"16690","16712","NA","EMH/BP-15/NMICU/01","NMICU","No Visible Damage","False","True","True","11/10/2016 1:54:58 PM"
"16691","16713","500855775","BME 289","NMICU","No Visible Damage","False","True","True","11/10/2016 2:03:38 PM"
"16692","16714","ADCA3A1057","BME 178","NMICU","No Visible Damage","False","True","True","11/10/2016 2:12:10 PM"
"16693","16715","397893","EMH/BP-16/NMICU/02","NMICU","No Visible Damage","False","True","True","11/10/2016 2:18:07 PM"
"16694","16716","31X6004504","EMH/NB-13/NMICU/01","NMICU","No Visible Damage","False","True","True","11/10/2016 2:24:51 PM"
"16695","16717","A11A0141","BME 555","NSICU","No Visible Damage","True","True","True","11/10/2016 2:49:02 PM"
"16696","16718","NA","EMH/BP-12/NSICU/01","NSICU","No Visible Damage","False","True","True","11/10/2016 2:55:38 PM"
"16697","16719","A12NA1333","BME 554","NSICU","No Visible Damage","True","True","True","11/10/2016 2:57:53 PM"
"16698","16720","C10N1241","BME 313","NSICU","No Visible Damage","True","True","True","11/10/2016 3:21:40 PM"
"16699","16721","BFMA4E1023","BME 193","NSICU","No Visible Damage","False","True","True","11/10/2016 3:23:57 PM"
"16700","16722","W1F1286","BME 173","NSICU","No Visible Damage","False","True","True","11/10/2016 3:32:28 PM"
"16701","16723","C090P0962","BME 270","NSICU","No Visible Damage","True","True","True","11/10/2016 3:45:37 PM"
"16702","16724","C10N1246","BME 311","NSICU","No Visible Damage","True","True","True","11/10/2016 4:30:07 PM"
"16703","16725","C10N1245","BME 312","NSICU","No Visible Damage","True","True","True","11/14/2016 11:49:33 AM"
"16704","16726","338190","EMH/BP-13/NSICU-02","NSICU","No Visible Damage","False","True","True","11/14/2016 12:16:46 PM"
"16705","16727","326789","EMH/BP-14/NSICU-03","NSICU","No Visible Damage","False","True","True","11/14/2016 12:22:09 PM"
"16706","16728","CRTE7F1783","BME 246","NSICU","No Visible Damage","False","True","True","11/14/2016 12:30:49 PM"
"16707","16729","C11N1788","BME 503","GICU","No Visible Damage","True","True","True","11/14/2016 12:42:59 PM"
"16708","16730","AGMC4J2931","BME 252","GICU","No Visible Damage","False","True","True","11/14/2016 12:47:40 PM"
"16709","16731","26960","EMH/BP-11/GICU-02","GICU","No Visible Damage","False","True","True","11/14/2016 1:24:25 PM"
"16710","16732","BFMA4E1078","BME 195","GICU","No Visible Damage","False","True","True","11/14/2016 1:29:18 PM"
"16711","16733","A14AC3156","BME 333","GICU","No Visible Damage","True","True","True","11/14/2016 1:36:08 PM"
"16712","16734","A14AC3402","BME 335","GICU","No Visible Damage","True","True","True","11/14/2016 1:39:33 PM"
"16713","16735","F09P0002","BME 211","GICU","No Visible Damage","True","True","True","11/14/2016 1:46:15 PM"
"16714","16736","NA","EMH/BP-10/GICU-01","GICU","No Visible Damage","False","True","True","11/14/2016 1:49:22 PM"
"16715","16737","H16AF0987","BME 573","MICU","No Visible Damage","True","True","True","11/14/2016 1:56:00 PM"
"16716","16738","334134","EMH/BP-08/MICU-01","MICU","No Visible Damage","False","True","True","11/14/2016 1:58:02 PM"
"16717","16739","RHO0108440","EMH/BP-O9/MICU-02","MICU","No Visible Damage","False","True","True","11/14/2016 2:04:02 PM"
"16718","16740","C09P0957","BME 273","MICU","No Visible Damage","True","True","True","11/14/2016 2:05:59 PM"
"16719","16741","AGMB3C1382","BME 191","MICU","No Visible Damage","False","True","True","11/14/2016 2:08:02 PM"
"16720","16742","W1H1347","BME 185","MICU","No Visible Damage","False","True","True","11/14/2016 2:09:46 PM"
"16721","16743","A13AC2292","BME 192","MICU","No Visible Damage","True","True","True","11/14/2016 2:13:30 PM"
"16722","16744","B4MF0F4433","BME 184","MICU","No Visible Damage","True","True","True","11/14/2016 2:44:20 PM"
"16723","16745","CGMJ1C13877","BME 152","MICU","No Visible Damage","False","True","True","11/14/2016 2:51:37 PM"
"16724","16746","CRTA7F1736","BME 247","MICU","No Visible Damage","True","True","True","11/14/2016 2:56:09 PM"
"16725","16747","C1ON1242","BME 401","MICU","No Visible Damage","True","True","True","11/14/2016 3:26:38 PM"
"16726","16748","397902","EMH/BP-9/4TH A-01","4TH A","No Visible Damage","False","True","True","11/14/2016 3:29:01 PM"
"16727","16749","NA","BME 363","4TH FLOOR","No Visible Damage","False","True","True","11/14/2016 4:01:17 PM"
"16728","16750","362400","EMH/BP-17/4TH FLOOR-01","4TH FLOOR","No Visible Damage","False","True","True","11/14/2016 4:04:29 PM"
"16729","16751","NA","EMH/BP-55/4TH HT-01","4TH HT","No Visible Damage","False","True","True","11/14/2016 4:06:39 PM"
"16730","16752","C11N1789","BME 504","DIALYSIS","No Visible Damage","True","True","True","11/14/2016 4:25:26 PM"
"16731","16753","SL-TR-66-15","BME 566","DIALYSIS","No Visible Damage","True","True","True","11/14/2016 4:29:22 PM"
"16732","16754","NA","EMH/BP-06/HD-03","DIALYSIS","No Visible Damage","False","True","True","11/14/2016 5:55:53 PM"
"16733","16755","NA","EMH/BP-07/HD-04","DIALYSIS","No Visible Damage","False","True","True","11/14/2016 5:58:46 PM"
"16734","16756","338222","EMH/BP-05/HD-02","DIALYSIS","No Visible Damage","False","True","True","11/14/2016 6:01:13 PM"
"16735","16757","R10W0214","BME 317","CCU","No Visible Damage","True","True","True","11/15/2016 11:13:46 AM"
"16736","16758","C10N1237","BME 319","CCU","No Visible Damage","True","True","True","11/15/2016 11:26:15 AM"
"16737","16759","A0700295","BME 248","CCU","No Visible Damage","True","True","True","11/15/2016 11:35:03 AM"
"16738","16760","T09WP01426","BME 159","CCU","No Visible Damage","True","True","True","11/15/2016 11:41:26 AM"
"16739","16761","RM0100337","EMH/BP-02/ICCU-02","CCU","No Visible Damage","False","True","True","11/15/2016 11:43:29 AM"
"16740","16762","C10N1244","BME 318","CCU","No Visible Damage","True","True","True","11/15/2016 11:47:11 AM"
"16741","16763","124400","EMH/BP-1/ICCU-01","CCU","No Visible Damage","False","True","True","11/15/2016 11:49:05 AM"
"16742","16764","G1BL30120","BME 153","CCU","No Visible Damage","False","True","True","11/15/2016 11:52:35 AM"
"16743","16765","CGMJ1C13880","BME 153","CCU","No Visible Damage","True","True","True","11/15/2016 11:55:15 AM"
"16744","16766","IP24","BME 320","CCU","No Visible Damage","True","True","True","11/15/2016 11:57:53 AM"
"16745","16767","362388","EMH/BP-90/ISLR/01","III FLOOR","No Visible Damage","False","True","True","11/15/2016 12:06:41 PM"
"16746","16768","NA","EMH/BP-18//3rdHT-01","III HT","No Visible Damage","False","True","True","11/15/2016 12:18:51 PM"
"16747","16769","401719","EMH/BP-19/III B-01","III B","No Visible Damage","False","True","True","11/15/2016 12:27:38 PM"
"16748","16770","NA","BME 160","IV FLOOR","No Visible Damage","True","True","True","11/15/2016 12:32:30 PM"
